year,stream,UNIQUE_ID,geometry,lon,lat
2002,Big,1701,"c(-1509418.57758649, 2610573.65712773)",-1509418.5775864879,2610573.657127729
2002,Big,1702,"c(-1509421.6154625, 2610591.80739825)",-1509421.6154625015,2610591.8073982503
2002,Big,1703,"c(-1509421.6154625, 2610591.80739825)",-1509421.6154625015,2610591.8073982503
2002,Big,1704,"c(-1509432.59293212, 2610642.57525013)",-1509432.592932118,2610642.5752501343
2002,Big,1705,"c(-1509447.13767839, 2610713.6677888)",-1509447.1376783852,2610713.667788799
2002,Big,1706,"c(-1509414.10134172, 2610710.24577417)",-1509414.1013417186,2610710.2457741746
2002,Big,1707,"c(-1509427.15654989, 2610720.40986989)",-1509427.156549888,2610720.4098698944
2002,Big,1708,"c(-1509450.09112246, 2610727.69103822)",-1509450.0911224594,2610727.691038219
2002,Big,1709,"c(-1509393.5909017, 2610714.8133354)",-1509393.590901703,2610714.8133353963
2002,Big,1710,"c(-1509409.56853276, 2610725.64352508)",-1509409.5685327647,2610725.6435250784
2002,Big,1711,"c(-1509371.6390053, 2610743.69865781)",-1509371.6390053004,2610743.698657813
2002,Big,1713,"c(-1509374.89932379, 2610760.8726328)",-1509374.8993237899,2610760.872632801
2002,Big,1714,"c(-1509376.5717221, 2610771.52310298)",-1509376.5717221042,2610771.523102976
2002,Big,1715,"c(-1509407.33047731, 2610793.93768062)",-1509407.3304773052,2610793.9376806244
2002,Big,1717,"c(-1509373.84924818, 2610792.46808769)",-1509373.849248179,2610792.4680876913
2002,Big,1719,"c(-1509341.66612535, 2610866.260045)",-1509341.6661253516,2610866.260045003
2002,Big,1720,"c(-1509277.62599506, 2610863.98678732)",-1509277.6259950604,2610863.986787325
2002,Big,1723,"c(-1509255.0493805, 2611075.52196281)",-1509255.0493805043,2611075.521962805
2002,Big,1724,"c(-1509250.29412335, 2611091.89577861)",-1509250.2941233509,2611091.8957786094
2002,Big,1725,"c(-1509246.95785189, 2611106.53917004)",-1509246.9578518914,2611106.539170041
2002,Big,1726,"c(-1509244.7871337, 2611107.07132689)",-1509244.7871337025,2611107.0713268938
2002,Big,1727,"c(-1509245.93023932, 2611115.54723691)",-1509245.930239317,2611115.5472369064
2002,Big,1729,"c(-1509220.41948611, 2611160.05174221)",-1509220.41948611,2611160.051742208
2002,Big,1730,"c(-1509236.84211894, 2611168.92949591)",-1509236.842118937,2611168.929495913
2002,Big,1731,"c(-1509261.49764019, 2611272.10636425)",-1509261.4976401946,2611272.1063642474
2002,Big,1733,"c(-1509257.52518098, 2611303.03535772)",-1509257.5251809822,2611303.035357723
2002,Big,1734,"c(-1509110.98824326, 2611285.03931394)",-1509110.9882432618,2611285.039313942
2002,Big,1735,"c(-1509191.34473792, 2611314.65090757)",-1509191.3447379237,2611314.650907571
2002,Big,1736,"c(-1509191.34473792, 2611314.65090757)",-1509191.3447379237,2611314.650907571
2002,Big,1737,"c(-1509239.16281422, 2611329.65758203)",-1509239.162814221,2611329.65758203
2002,Big,1739,"c(-1509172.11508774, 2611322.59093245)",-1509172.115087736,2611322.590932452
2002,Big,1740,"c(-1509169.49952255, 2611325.07551971)",-1509169.4995225489,2611325.075519709
2002,Big,1741,"c(-1509169.49952255, 2611325.07551971)",-1509169.4995225489,2611325.075519709
2002,Big,1742,"c(-1509108.243266, 2611328.57103751)",-1509108.2432660023,2611328.5710375104
2002,Big,1743,"c(-1509088.07044312, 2611349.64593504)",-1509088.0704431187,2611349.645935043
2002,Big,1744,"c(-1509020.04854453, 2611342.35698452)",-1509020.0485445291,2611342.3569845157
2002,Big,1745,"c(-1509016.62775178, 2611352.87334047)",-1509016.6277517835,2611352.8733404684
2002,Big,1747,"c(-1509012.12583551, 2611381.62772617)",-1509012.1258355083,2611381.627726168
2002,Big,1749,"c(-1508993.71832585, 2611453.42364121)",-1508993.7183258452,2611453.4236412137
2002,Big,1750,"c(-1508868.58143506, 2611426.95459134)",-1508868.5814350569,2611426.9545913404
2002,Big,1751,"c(-1508991.41814804, 2611495.00273989)",-1508991.4181480436,2611495.002739894
2002,Big,1752,"c(-1508986.35593164, 2611508.22565564)",-1508986.3559316434,2611508.225655639
2002,Big,1754,"c(-1501717.34334139, 2616165.88412077)",-1501717.3433413932,2616165.884120774
2002,Big,1757,"c(-1501689.50597688, 2616144.13258124)",-1501689.5059768825,2616144.132581239
2002,Big,1758,"c(-1501575.27256467, 2616141.69152648)",-1501575.2725646712,2616141.6915264805
2002,Big,1759,"c(-1501546.06600921, 2616076.50255803)",-1501546.0660092067,2616076.502558027
2002,Big,1760,"c(-1501256.61324031, 2616064.89511749)",-1501256.613240308,2616064.895117489
2002,Big,1761,"c(-1501253.29999981, 2616056.95182024)",-1501253.2999998087,2616056.9518202436
2002,Big,1762,"c(-1501238.40513439, 2616027.88443383)",-1501238.4051343864,2616027.8844338264
2002,Big,1763,"c(-1501233.64733807, 2616044.25448145)",-1501233.6473380653,2616044.2544814507
2002,Big,1764,"c(-1501233.64733807, 2616044.25448145)",-1501233.6473380653,2616044.2544814507
2002,Big,1765,"c(-1501233.64733807, 2616044.25448145)",-1501233.6473380653,2616044.2544814507
2002,Big,1766,"c(-1501240.87436197, 2615958.62615477)",-1501240.874361971,2615958.6261547655
2002,Big,1767,"c(-1500889.37810695, 2615935.94334784)",-1500889.378106954,2615935.9433478448
2002,Big,1768,"c(-1500765.64715226, 2615871.77962977)",-1500765.6471522634,2615871.7796297725
2002,Big,1769,"c(-1500745.5203502, 2615847.67916845)",-1500745.5203502043,2615847.679168445
2002,Big,1770,"c(-1500669.02706933, 2615805.58593461)",-1500669.0270693277,2615805.5859346143
2002,Big,1771,"c(-1500297.66063972, 2615807.11499909)",-1500297.6606397156,2615807.1149990913
2002,Big,1772,"c(-1500246.72688407, 2615841.70050991)",-1500246.726884067,2615841.7005099147
2002,Big,1773,"c(-1499551.5679036, 2615919.2619726)",-1499551.5679035971,2615919.261972601
2002,Big,1774,"c(-1499347.01240237, 2615921.87630758)",-1499347.0124023687,2615921.876307585
2002,Big,1775,"c(-1499331.81504128, 2615925.59632894)",-1499331.8150412797,2615925.5963289435
2002,Big,1777,"c(-1499270.16395821, 2615957.73506921)",-1499270.1639582117,2615957.7350692106
2002,Big,1778,"c(-1499239.51779336, 2615952.79626897)",-1499239.517793358,2615952.796268971
2002,Big,1780,"c(-1499207.42597892, 2615972.17038544)",-1499207.4259789211,2615972.1703854413
2002,Big,1781,"c(-1498963.85096292, 2616046.99544652)",-1498963.8509629222,2616046.995446523
2002,Big,1782,"c(-1498963.85096292, 2616046.99544652)",-1498963.8509629222,2616046.995446523
2002,Big,1783,"c(-1498963.85096292, 2616046.99544652)",-1498963.8509629222,2616046.995446523
2002,Big,1784,"c(-1498963.85096292, 2616046.99544652)",-1498963.8509629222,2616046.995446523
2002,Big,1785,"c(-1498963.85096292, 2616046.99544652)",-1498963.8509629222,2616046.995446523
2002,Big,1786,"c(-1498967.63535246, 2616030.40367023)",-1498967.6353524579,2616030.4036702286
2002,Camas,1787,"c(-1451312.38462665, 2568312.55897682)",-1451312.3846266465,2568312.558976823
2002,Camas,1788,"c(-1451312.38462665, 2568312.55897682)",-1451312.3846266465,2568312.558976823
2002,Camas,1789,"c(-1451312.38462665, 2568312.55897682)",-1451312.3846266465,2568312.558976823
2002,Camas,1790,"c(-1451321.23702596, 2568345.42085044)",-1451321.2370259613,2568345.420850436
2002,Camas,1791,"c(-1451475.94710857, 2568407.63860905)",-1451475.947108574,2568407.638609053
2002,Camas,1792,"c(-1451462.48189386, 2568412.77058242)",-1451462.4818938626,2568412.7705824226
2002,Camas,1793,"c(-1451562.98727369, 2568644.45130697)",-1451562.9872736912,2568644.4513069685
2002,Camas,1794,"c(-1451629.81415092, 2568759.46945791)",-1451629.8141509194,2568759.4694579095
2002,Camas,1795,"c(-1451640.93320992, 2568822.65381622)",-1451640.9332099226,2568822.653816217
2002,Camas,1796,"c(-1451631.50561225, 2568823.57377908)",-1451631.5056122509,2568823.57377908
2002,Camas,1797,"c(-1451657.13124529, 2568872.61590617)",-1451657.1312452948,2568872.615906173
2002,Camas,1798,"c(-1451675.48746105, 2569011.45338604)",-1451675.4874610496,2569011.4533860437
2002,Camas,1799,"c(-1451675.48746105, 2569011.45338604)",-1451675.4874610496,2569011.4533860437
2002,Camas,1800,"c(-1451675.48746105, 2569011.45338604)",-1451675.4874610496,2569011.4533860437
2002,Camas,1801,"c(-1451675.48746105, 2569011.45338604)",-1451675.4874610496,2569011.4533860437
2002,Camas,1802,"c(-1451704.50810709, 2569099.29825185)",-1451704.5081070885,2569099.2982518473
2002,Camas,1803,"c(-1451686.62572638, 2569101.36137899)",-1451686.6257263848,2569101.3613789873
2002,Camas,1804,"c(-1451763.66884781, 2569270.1059806)",-1451763.6688478051,2569270.1059806
2002,Camas,1805,"c(-1451836.94929225, 2569303.36193112)",-1451836.9492922467,2569303.3619311247
2002,Camas,1806,"c(-1451963.77917765, 2569402.34258828)",-1451963.7791776473,2569402.3425882803
2002,Camas,1807,"c(-1451992.37347182, 2569416.09671902)",-1451992.373471821,2569416.096719019
2002,Camas,1808,"c(-1451989.68713223, 2569530.57919653)",-1451989.6871322305,2569530.5791965253
2002,Camas,1809,"c(-1452024.04131391, 2569541.54411547)",-1452024.041313907,2569541.5441154675
2002,Camas,1810,"c(-1451976.893042, 2569532.78215963)",-1451976.8930419968,2569532.782159625
2002,Camas,1811,"c(-1451950.19554241, 2569555.43155057)",-1451950.1955424068,2569555.431550572
2002,Camas,1812,"c(-1452025.14018653, 2569612.70517384)",-1452025.1401865326,2569612.7051738375
2002,Camas,1813,"c(-1452040.56114331, 2569621.38153526)",-1452040.5611433147,2569621.381535263
2002,Camas,1814,"c(-1452007.03384586, 2569615.74467641)",-1452007.033845864,2569615.7446764135
2002,Camas,1815,"c(-1452090.05410203, 2569664.59428573)",-1452090.05410203,2569664.5942857265
2002,Camas,1818,"c(-1452143.31230405, 2569740.52835829)",-1452143.3123040537,2569740.5283582895
2002,Camas,1819,"c(-1452114.2891061, 2569858.21666948)",-1452114.2891060966,2569858.2166694775
2002,Camas,1820,"c(-1452114.2891061, 2569858.21666948)",-1452114.2891060966,2569858.2166694775
2002,Camas,1821,"c(-1452114.2891061, 2569858.21666948)",-1452114.2891060966,2569858.2166694775
2002,Camas,1822,"c(-1452112.21663546, 2569889.59864147)",-1452112.2166354563,2569889.598641468
2002,Camas,1823,"c(-1452112.21663546, 2569889.59864147)",-1452112.2166354563,2569889.598641468
2002,Camas,1824,"c(-1452112.21663546, 2569889.59864147)",-1452112.2166354563,2569889.598641468
2002,Camas,1825,"c(-1452112.21663546, 2569889.59864147)",-1452112.2166354563,2569889.598641468
2002,Camas,1826,"c(-1452114.01626443, 2569997.91565331)",-1452114.0162644265,2569997.915653308
2002,Camas,1828,"c(-1452211.41756914, 2570064.45135082)",-1452211.4175691402,2570064.4513508226
2002,Camas,1829,"c(-1452385.87742042, 2570313.09020366)",-1452385.877420418,2570313.0902036643
2002,Camas,1830,"c(-1452505.68840179, 2570527.60934009)",-1452505.6884017894,2570527.6093400856
2002,Camas,1831,"c(-1452634.10027809, 2570633.11491432)",-1452634.1002780918,2570633.1149143246
2002,Camas,1832,"c(-1452777.77856013, 2570739.03928018)",-1452777.77856013,2570739.0392801845
2002,Camas,1833,"c(-1452714.47336757, 2571042.05725823)",-1452714.4733675655,2571042.0572582306
2002,Camas,1834,"c(-1452714.47336757, 2571042.05725823)",-1452714.4733675655,2571042.0572582306
2002,Camas,1835,"c(-1452749.55021133, 2571116.90064942)",-1452749.5502113304,2571116.9006494237
2002,Camas,1836,"c(-1452841.25332932, 2571163.62912094)",-1452841.253329322,2571163.6291209427
2002,Camas,1837,"c(-1452818.4274428, 2571160.44793009)",-1452818.4274427965,2571160.447930088
2002,Camas,1838,"c(-1452818.4274428, 2571160.44793009)",-1452818.4274427965,2571160.447930088
2002,Camas,1839,"c(-1452862.8145874, 2571176.79653162)",-1452862.8145874022,2571176.7965316167
2002,Camas,1840,"c(-1452862.8145874, 2571176.79653162)",-1452862.8145874022,2571176.7965316167
2002,Camas,1841,"c(-1452862.8145874, 2571176.79653162)",-1452862.8145874022,2571176.7965316167
2002,Camas,1842,"c(-1452862.8145874, 2571176.79653162)",-1452862.8145874022,2571176.7965316167
2002,Camas,1843,"c(-1452929.13517405, 2571302.9953697)",-1452929.1351740493,2571302.9953697044
2002,Camas,1844,"c(-1453066.29749717, 2571397.14654678)",-1453066.2974971652,2571397.146546778
2002,Camas,1845,"c(-1453066.29749717, 2571397.14654678)",-1453066.2974971652,2571397.146546778
2002,Camas,1846,"c(-1453066.29749717, 2571397.14654678)",-1453066.2974971652,2571397.146546778
2002,Camas,1847,"c(-1453263.59886087, 2571456.7943563)",-1453263.598860873,2571456.794356297
2002,Camas,1849,"c(-1453325.98846328, 2571528.65359857)",-1453325.9884632754,2571528.653598575
2002,Camas,1850,"c(-1453325.98846328, 2571528.65359857)",-1453325.9884632754,2571528.653598575
2002,Camas,1851,"c(-1453466.94992077, 2571695.60854379)",-1453466.9499207693,2571695.608543791
2002,Camas,1852,"c(-1453526.53019029, 2571811.01061076)",-1453526.5301902902,2571811.010610762
2002,Camas,1853,"c(-1453526.53019029, 2571811.01061076)",-1453526.5301902902,2571811.010610762
2002,Camas,1854,"c(-1453506.67430989, 2571875.30658466)",-1453506.6743098886,2571875.3065846567
2002,Camas,1855,"c(-1453518.00132622, 2571910.78879958)",-1453518.0013262185,2571910.7887995844
2002,Camas,1856,"c(-1453858.95024742, 2572215.07402663)",-1453858.9502474223,2572215.0740266317
2002,Camas,1857,"c(-1453964.22199695, 2572287.51927381)",-1453964.221996953,2572287.5192738106
2002,Camas,1858,"c(-1453964.22199695, 2572287.51927381)",-1453964.221996953,2572287.5192738106
2002,Camas,1859,"c(-1454189.46523438, 2572377.20652852)",-1454189.4652343835,2572377.2065285193
2002,Camas,1860,"c(-1454129.74243727, 2572369.67332772)",-1454129.7424372667,2572369.673327718
2002,Camas,1862,"c(-1454344.25429363, 2572608.98459133)",-1454344.2542936332,2572608.9845913253
2002,Camas,1863,"c(-1454603.09854706, 2572976.63651978)",-1454603.0985470582,2572976.6365197767
2002,Camas,1864,"c(-1453522.04903735, 2555856.58001027)",-1453522.049037346,2555856.5800102684
2002,Camas,1865,"c(-1453522.04903735, 2555856.58001027)",-1453522.049037346,2555856.5800102684
2002,Camas,1866,"c(-1453525.13919205, 2555892.2395717)",-1453525.1391920536,2555892.2395717045
2002,Camas,1867,"c(-1453503.07840679, 2555903.6259924)",-1453503.0784067854,2555903.625992396
2002,Camas,1868,"c(-1453552.54582947, 2556049.63676685)",-1453552.5458294735,2556049.6367668463
2002,Camas,1870,"c(-1453356.62376265, 2556395.31240525)",-1453356.6237626516,2556395.312405248
2002,Camas,1871,"c(-1453344.45285224, 2556430.55434493)",-1453344.4528522366,2556430.554344932
2002,Camas,1872,"c(-1453349.16978882, 2556436.77620862)",-1453349.1697888211,2556436.776208623
2002,Camas,1873,"c(-1453349.16978882, 2556436.77620862)",-1453349.1697888211,2556436.776208623
2002,Camas,1874,"c(-1453348.80833688, 2556456.2242957)",-1453348.8083368836,2556456.2242957
2002,Camas,1875,"c(-1453301.31208512, 2556466.91494288)",-1453301.312085121,2556466.9149428755
2002,Camas,1876,"c(-1453285.64656382, 2556535.27731328)",-1453285.646563822,2556535.277313281
2002,Camas,1877,"c(-1453265.82342493, 2556536.89728292)",-1453265.8234249344,2556536.897282918
2002,Camas,1878,"c(-1453265.82342493, 2556536.89728292)",-1453265.8234249344,2556536.897282918
2002,Camas,1879,"c(-1453265.82342493, 2556536.89728292)",-1453265.8234249344,2556536.897282918
2002,Camas,1880,"c(-1453265.45331477, 2556542.98004776)",-1453265.4533147677,2556542.980047757
2002,Camas,1881,"c(-1453295.24406104, 2556569.34541654)",-1453295.2440610402,2556569.3454165445
2002,Camas,1882,"c(-1453298.31698003, 2556578.27394505)",-1453298.316980033,2556578.2739450494
2002,Camas,1883,"c(-1453208.0411629, 2556605.87675727)",-1453208.0411628953,2556605.876757265
2002,Camas,1884,"c(-1453171.19232238, 2556654.98787501)",-1453171.1923223813,2556654.9878750145
2002,Camas,1885,"c(-1453158.4101243, 2556670.55839464)",-1453158.4101243014,2556670.5583946435
2002,Camas,1886,"c(-1453060.88651361, 2556711.91713019)",-1453060.8865136108,2556711.9171301923
2002,Camas,1887,"c(-1453061.41157326, 2556714.09347123)",-1453061.4115732573,2556714.0934712263
2002,Camas,1888,"c(-1453054.17259526, 2556741.21505575)",-1453054.1725952588,2556741.215055751
2002,Camas,1889,"c(-1453033.19590377, 2556810.41426231)",-1453033.1959037653,2556810.414262311
2002,Camas,1891,"c(-1453010.93666687, 2556862.87210515)",-1453010.9366668698,2556862.8721051463
2002,Camas,1892,"c(-1453026.65411682, 2556874.70150308)",-1453026.6541168203,2556874.7015030826
2002,Camas,1893,"c(-1452980.78420173, 2556972.11135817)",-1452980.7842017312,2556972.1113581746
2002,Camas,1895,"c(-1452776.74810226, 2557621.20827591)",-1452776.7481022552,2557621.208275907
2002,Camas,1896,"c(-1452692.57310406, 2557715.99545958)",-1452692.5731040558,2557715.995459584
2002,Camas,1897,"c(-1452569.21505699, 2557954.95181131)",-1452569.2150569912,2557954.9518113052
2002,Camas,1898,"c(-1452558.67051934, 2557960.75588525)",-1452558.670519339,2557960.755885249
2002,Camas,1899,"c(-1452558.67051934, 2557960.75588525)",-1452558.670519339,2557960.755885249
2002,Camas,1900,"c(-1452472.13607896, 2558110.50759723)",-1452472.1360789554,2558110.5075972294
2002,Camas,1901,"c(-1452467.87520282, 2558115.69747388)",-1452467.8752028248,2558115.6974738752
2002,Camas,1904,"c(-1452362.93684139, 2558265.33754936)",-1452362.936841393,2558265.337549361
2002,Camas,1905,"c(-1452181.72987546, 2559292.7729447)",-1452181.729875458,2559292.7729446976
2002,Camas,1906,"c(-1452067.53574428, 2559478.31597539)",-1452067.535744284,2559478.31597539
2002,Camas,1907,"c(-1452067.16559511, 2559484.3983255)",-1452067.1655951089,2559484.398325504
2002,Camas,1908,"c(-1452069.64470633, 2559500.38532405)",-1452069.6447063312,2559500.3853240516
2002,Camas,1909,"c(-1452026.26864565, 2559640.50321175)",-1452026.268645646,2559640.503211754
2002,Camas,1910,"c(-1452070.23035544, 2559828.41205334)",-1452070.230355437,2559828.4120533424
2002,Camas,1911,"c(-1452049.35568753, 2559825.67830591)",-1452049.3556875293,2559825.6783059104
2002,Camas,1914,"c(-1452010.65373016, 2559905.19542408)",-1452010.6537301638,2559905.1954240785
2002,Camas,1915,"c(-1452010.65373016, 2559905.19542408)",-1452010.6537301638,2559905.1954240785
2002,Camas,1916,"c(-1452010.65373016, 2559905.19542408)",-1452010.6537301638,2559905.1954240785
2002,Camas,1917,"c(-1452003.55204161, 2559913.8447048)",-1452003.5520416056,2559913.8447048008
2002,Camas,1918,"c(-1449625.25454611, 2564576.0476611)",-1449625.2545461142,2564576.047661103
2002,Camas,1919,"c(-1449793.43416471, 2565253.90808001)",-1449793.4341647085,2565253.908080013
2002,Camas,1920,"c(-1449845.6392962, 2565338.85877772)",-1449845.639296198,2565338.858777719
2002,Camas,1921,"c(-1450012.38007611, 2565397.67858388)",-1450012.3800761139,2565397.6785838795
2002,Camas,1922,"c(-1450043.52785251, 2565431.5479372)",-1450043.5278525064,2565431.547937199
2002,Camas,1923,"c(-1449985.45946119, 2565421.3053567)",-1449985.4594611851,2565421.3053567014
2002,Camas,1924,"c(-1450031.94867366, 2565459.72308427)",-1450031.9486736637,2565459.7230842668
2002,Camas,1925,"c(-1450014.43774576, 2565455.70459471)",-1450014.4377457625,2565455.704594711
2002,Camas,1926,"c(-1450104.84207388, 2565485.70063183)",-1450104.8420738764,2565485.700631834
2002,Camas,1927,"c(-1450104.84207388, 2565485.70063183)",-1450104.8420738764,2565485.700631834
2002,Camas,1929,"c(-1450070.45746621, 2565537.41915979)",-1450070.4574662081,2565537.4191597886
2002,Camas,1930,"c(-1450112.08273716, 2565574.72053785)",-1450112.0827371618,2565574.7205378483
2002,Camas,1931,"c(-1450216.21070151, 2565652.05857435)",-1450216.2107015098,2565652.0585743487
2002,Camas,1932,"c(-1450317.17048701, 2565689.61506032)",-1450317.1704870076,2565689.615060321
2002,Camas,1933,"c(-1450204.62290671, 2565666.87102921)",-1450204.6229067063,2565666.871029208
2002,Camas,1934,"c(-1450204.62290671, 2565666.87102921)",-1450204.6229067063,2565666.871029208
2002,Camas,1935,"c(-1450204.62290671, 2565666.87102921)",-1450204.6229067063,2565666.871029208
2002,Camas,1936,"c(-1450204.62290671, 2565666.87102921)",-1450204.6229067063,2565666.871029208
2002,Camas,1937,"c(-1450274.16046942, 2565823.62891056)",-1450274.1604694242,2565823.628910559
2002,Camas,1938,"c(-1450430.7822497, 2566078.47777258)",-1450430.7822497014,2566078.477772582
2002,Camas,1939,"c(-1450456.63673674, 2566139.90831462)",-1450456.6367367406,2566139.908314623
2001,Elk,1942,"c(-1533343.87690403, 2541710.1455475)",-1533343.8769040261,2541710.1455474994
2002,Elk,1943,"c(-1534848.93700861, 2540151.87336061)",-1534848.9370086107,2540151.87336061
2002,Elk,1944,"c(-1534777.26611653, 2540174.6528454)",-1534777.2661165341,2540174.6528454027
2002,Elk,1945,"c(-1534149.55842659, 2540195.38539675)",-1534149.5584265874,2540195.385396755
2002,Elk,1947,"c(-1534182.43584187, 2540217.26450585)",-1534182.4358418665,2540217.2645058534
2002,Elk,1948,"c(-1534315.99970316, 2540250.73632836)",-1534315.9997031607,2540250.7363283625
2002,Elk,1949,"c(-1534156.7850127, 2540217.59993453)",-1534156.7850126957,2540217.599934532
2002,Elk,1950,"c(-1534118.62799965, 2540209.94749825)",-1534118.6279996517,2540209.947498246
2002,Elk,1951,"c(-1534118.62799965, 2540209.94749825)",-1534118.6279996517,2540209.947498246
2002,Elk,1952,"c(-1534205.72514448, 2540231.81963468)",-1534205.725144483,2540231.819634678
2002,Elk,1953,"c(-1534707.27129302, 2540352.09180406)",-1534707.2712930227,2540352.091804059
2002,Elk,1954,"c(-1534090.00394041, 2540218.86315506)",-1534090.0039404149,2540218.863155059
2002,Elk,1955,"c(-1534087.83628671, 2540219.39851982)",-1534087.8362867052,2540219.398519819
2002,Elk,1957,"c(-1534339.31750817, 2540278.6686415)",-1534339.3175081701,2540278.6686414974
2002,Elk,1958,"c(-1534339.31750817, 2540278.6686415)",-1534339.3175081701,2540278.6686414974
2002,Elk,1959,"c(-1534333.03682705, 2540279.29682002)",-1534333.0368270495,2540279.2968200184
2002,Elk,1960,"c(-1534383.70016699, 2540294.93685984)",-1534383.7001669914,2540294.936859842
2002,Elk,1961,"c(-1534695.43383843, 2540377.16891724)",-1534695.4338384273,2540377.1689172396
2002,Elk,1962,"c(-1534412.43809162, 2540339.52999685)",-1534412.4380916208,2540339.529996849
2002,Elk,1963,"c(-1534412.43809162, 2540339.52999685)",-1534412.4380916208,2540339.529996849
2002,Elk,1964,"c(-1534412.43809162, 2540339.52999685)",-1534412.4380916208,2540339.529996849
2002,Elk,1966,"c(-1534017.27791381, 2540273.28536393)",-1534017.2779138098,2540273.28536393
2002,Elk,1967,"c(-1534615.06546289, 2540424.71086389)",-1534615.0654628938,2540424.710863887
2002,Elk,1968,"c(-1534684.29380173, 2540448.68802564)",-1534684.2938017289,2540448.688025636
2002,Elk,1970,"c(-1534625.82215411, 2540453.89943375)",-1534625.8221541124,2540453.899433753
2002,Elk,1971,"c(-1534625.82215411, 2540453.89943375)",-1534625.8221541124,2540453.899433753
2002,Elk,1972,"c(-1534625.82215411, 2540453.89943375)",-1534625.8221541124,2540453.899433753
2002,Elk,1975,"c(-1534467.91366882, 2540437.51771639)",-1534467.9136688234,2540437.51771639
2002,Elk,1976,"c(-1533983.59798353, 2540331.4481518)",-1533983.5979835254,2540331.4481518017
2002,Elk,1977,"c(-1534400.29833509, 2540433.44901233)",-1534400.298335087,2540433.4490123335
2002,Elk,1978,"c(-1533973.5951822, 2540375.45577107)",-1533973.5951822004,2540375.4557710662
2002,Elk,1979,"c(-1533973.5951822, 2540375.45577107)",-1533973.5951822004,2540375.4557710662
2002,Elk,1980,"c(-1533975.01399463, 2540409.71966311)",-1533975.0139946314,2540409.7196631124
2002,Elk,1981,"c(-1533966.2597952, 2540407.72799809)",-1533966.2597952015,2540407.7279980886
2002,Elk,1982,"c(-1533966.2597952, 2540407.72799809)",-1533966.2597952015,2540407.7279980886
2002,Elk,1983,"c(-1533958.06364282, 2540457.28915767)",-1533958.0636428208,2540457.289157668
2002,Elk,1984,"c(-1533958.06364282, 2540457.28915767)",-1533958.0636428208,2540457.289157668
2002,Elk,1985,"c(-1533921.2700815, 2540493.14444981)",-1533921.2700815005,2540493.144449812
2002,Elk,1987,"c(-1533897.00954908, 2540514.36632343)",-1533897.00954908,2540514.3663234273
2002,Elk,1988,"c(-1533896.12040811, 2540518.27809568)",-1533896.1204081145,2540518.2780956756
2002,Elk,1990,"c(-1533886.95308957, 2540603.61616138)",-1533886.953089574,2540603.616161377
2002,Elk,1991,"c(-1533954.54185497, 2540630.30695125)",-1533954.5418549667,2540630.3069512476
2002,Elk,1992,"c(-1533935.42221982, 2540642.41325766)",-1533935.4222198194,2540642.4132576594
2002,Elk,1993,"c(-1533935.42221982, 2540642.41325766)",-1533935.4222198194,2540642.4132576594
2002,Elk,1995,"c(-1533871.08573146, 2540632.91858369)",-1533871.0857314593,2540632.9185836934
2002,Elk,1996,"c(-1533871.08573146, 2540632.91858369)",-1533871.0857314593,2540632.9185836934
2002,Elk,1997,"c(-1533967.38238859, 2540654.82706496)",-1533967.3823885855,2540654.8270649635
2002,Elk,1998,"c(-1533967.38238859, 2540654.82706496)",-1533967.3823885855,2540654.8270649635
2002,Elk,1999,"c(-1533973.02966663, 2540778.50473705)",-1533973.0296666273,2540778.504737054
2002,Elk,2000,"c(-1533973.02966663, 2540778.50473705)",-1533973.0296666273,2540778.504737054
2002,Elk,2001,"c(-1533948.29610128, 2540788.3052799)",-1533948.2961012763,2540788.305279903
2002,Elk,2002,"c(-1533918.69904368, 2540796.99931267)",-1533918.699043679,2540796.999312671
2002,Elk,2003,"c(-1533874.7338104, 2540801.39589753)",-1533874.7338104018,2540801.3958975314
2002,Elk,2004,"c(-1533860.67310839, 2540836.25177095)",-1533860.6731083887,2540836.2517709453
2002,Elk,2005,"c(-1533860.67310839, 2540836.25177095)",-1533860.6731083887,2540836.2517709453
2002,Elk,2007,"c(-1533865.7321137, 2540859.00143059)",-1533865.7321137034,2540859.001430592
2002,Elk,2008,"c(-1533830.57788926, 2540892.14376192)",-1533830.5778892585,2540892.1437619226
2002,Elk,2009,"c(-1533830.57788926, 2540892.14376192)",-1533830.5778892585,2540892.1437619226
2002,Elk,2010,"c(-1533830.57788926, 2540892.14376192)",-1533830.5778892585,2540892.1437619226
2002,Elk,2012,"c(-1533792.0341839, 2540949.19904518)",-1533792.034183896,2540949.199045179
2002,Elk,2013,"c(-1533788.67313464, 2540986.48908385)",-1533788.6731346445,2540986.4890838456
2002,Elk,2014,"c(-1533788.67313464, 2540986.48908385)",-1533788.6731346445,2540986.4890838456
2002,Elk,2015,"c(-1533647.58268691, 2541107.63614657)",-1533647.5826869109,2541107.6361465664
2002,Elk,2016,"c(-1533592.91745261, 2541109.59795956)",-1533592.9174526124,2541109.597959555
2002,Elk,2017,"c(-1533626.73973841, 2541118.32158663)",-1533626.7397384134,2541118.321586631
2002,Elk,2019,"c(-1533566.76640417, 2541121.13269059)",-1533566.7664041652,2541121.132690593
2002,Elk,2020,"c(-1533543.64535003, 2541150.84131031)",-1533543.6453500348,2541150.841310305
2002,Elk,2021,"c(-1533542.97848344, 2541153.77509107)",-1533542.9784834406,2541153.775091068
