UNIQUE_ID,COMID,REACH,GNIS_NAME,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,Comments
3589,23519365,ELK2,Bear Valley Creek,MONITOR,MC,09022003,REDD 117,117,REDD,629474,4916384,wrong coordinates
1000,23519529,BEAVER,Beaver Creek,MONITOR,TW,08312001,1,1,Redd,648141,4919637, 
1001,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,2,2,Redd,648904,4919846, 
1002,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,3,3,Redd,648904,4919846, 
1003,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,4,4,Redd,648940,4919800, 
1004,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,5,5,Redd,648950,4919830, 
1005,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,6,6,Redd,648950,4919830, 
1006,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,7,7,Redd,648950,4919830, 
1007,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,8,8,Redd,649005,4919944, 
1008,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,9,9,Redd,649004,4919961, 
1009,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,10,10,Redd,649004,4919961, 
1010,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,11,11,Redd,649093,4919995, 
1011,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,12,12,Redd,649130,4919985, 
1012,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,13,13,Redd,649159,4920015, 
1013,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,14,14,Redd,649159,4920015, 
1014,23519531,BEAVER,Beaver Creek,MONITOR,TW,08312001,15,15,Redd,649216,4920062, 
1015,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,16,16,Redd,649329,4920046, 
1016,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,17,17,Redd,649338,4920041, 
1017,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,18,18,Redd,649338,4920041, 
1018,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,19,19,Redd,649489,4920172, 
1019,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,20,20,Redd,649491,4920187, 
1020,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,21,21,Redd,649585,4920274, 
1021,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,22,22,Redd,649688,4920633, 
1022,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,23,23,Redd,650201,4921596, 
1023,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,24,24,Redd,650318,4921704, 
1024,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,25,25,Redd,650318,4921704, 
1025,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,26,26,Redd,650318,4921704, 
1026,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,27,27,Redd,650374,4921755, 
1027,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,28,28,Redd,650446,4921751, 
1028,23519535,BEAVER,Beaver Creek,MONITOR,TW,08312001,29,29,Redd,650607,4921765, 
1029,23519537,BEAVER,Beaver Creek,MONITOR,TW,08312001,30,30,Redd,650690,4921793, 
1030,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312001,31,31,Redd,651633,4922338, 
1031,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312001,32,32,Redd,651719,4922422, 
1032,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312001,33,33,Redd,651719,4922422, 
1033,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312001,34,34,Redd,651645,4922477, 
1034,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312001,35,35,Redd,651736,4922468, 
1035,23519539,BEAVER,Beaver Creek,MONITOR,TW,08312001,36,36,Redd,651740,4922449, 
1036,23519541,BEAVER,Beaver Creek,MONITOR,TW,08312001,37,37,Redd,652191,4922652, 
1037,23519533,BEAVER,Beaver Creek,MONITOR,TW,08312001,38,38,Redd,649284,4920093, 
1038,23519529,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,39,fredd,648403,4919000, 
1039,23519529,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,40,fredd,648545,4919902, 
1040,23519531,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,41,fredd,648902,4919782, 
1041,23519531,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,42,fredd,648902,4919782, 
1042,23519531,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,43,fredd,649003,4920038, 
1043,23519531,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,44,fredd,649190,4920067, 
1044,23519533,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,45,fredd,649270,4920095, 
1045,23519533,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,46,fredd,650002,4921132, 
1046,23519533,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,47,fredd,650063,4921287, 
1047,23519533,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,48,fredd,650034,4921404, 
1048,23519537,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,49,fredd,650888,4921910, 
1049,23519537,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,50,fredd,651063,4921994, 
1050,23519539,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,51,fredd,651182,4922160, 
1051,23519543,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,52,fredd,653865,4922245, 
1052,23519543,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,53,fredd,653897,4922252, 
1053,23519543,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,54,fredd,653885,4922216, 
1054,23519541,BEAVER,Beaver Creek,MONITOR,TW,08232001,fredd,55,fredd,652065,4922577, 
1055,23531971,BIG1,Big Creek,MONITOR,TA,08272001,1,1,Redd,647081,5002653, 
1056,23532003,BIG1,Big Creek,MONITOR,TA,08272001,2,2,Redd,647130,5002910, 
1057,23531971,BIG1,Big Creek,MONITOR,TA,08272001,3,3,Redd,647075,5002539, 
1058,23532003,BIG1,Big Creek,MONITOR,TA,08272001,4,4,Redd,646411,5003240, 
1059,23532003,BIG1,Big Creek,MONITOR,TA,08272001,5,5,Redd,646411,5003326, 
1060,23532005,BIG1,Big Creek,MONITOR,TA,08272001,6,6,Redd,646314,5003500, 
1061,23532003,BIG1,Big Creek,MONITOR,TA,08272001,7,7,Redd,646502,5003446, 
1062,23532005,BIG1,Big Creek,MONITOR,TA,08272001,8,8,Redd,645948,5003652, 
1063,23532005,BIG1,Big Creek,MONITOR,TA,08272001,9,9,Redd,645827,5003754, 
1064,23532005,BIG1,Big Creek,MONITOR,TA,08272001,10,10,Redd,645821,5003771, 
1065,23532005,BIG1,Big Creek,MONITOR,TA,08272001,11,11,Redd,645821,5003771, 
1066,23532005,BIG1,Big Creek,MONITOR,TA,08272001,12,12,Redd,645637,5003751, 
1067,23532005,BIG1,Big Creek,MONITOR,TA,08272001,13,13,Redd,645630,5003757, 
1068,23532005,BIG1,Big Creek,MONITOR,TA,08272001,14,14,Redd,645639,5003756, 
1069,23532005,BIG1,Big Creek,MONITOR,TA,08272001,15,15,Redd,645623,5003828, 
1070,23532007,BIG1,Big Creek,MONITOR,TA,08272001,16,16,Redd,645351,5004004, 
1071,23532007,BIG1,Big Creek,MONITOR,TA,08272001,17,17,Redd,645297,5003992, 
1072,23532007,BIG1,Big Creek,MONITOR,TA,08272001,18,18,Redd,645300,5004034, 
1073,23532009,BIG1,Big Creek,MONITOR,TA,08272001,19,19,Redd,645014,5004120, 
1074,23532009,BIG1,Big Creek,MONITOR,TA,08272001,20,20,Redd,644796,5004070, 
1075,23532009,BIG1,Big Creek,MONITOR,TA,08272001,21,21,Redd,644728,5004060, 
1076,23532009,BIG1,Big Creek,MONITOR,TA,08272001,22,22,Redd,644707,5004071, 
1077,23532009,BIG1,Big Creek,MONITOR,TA,08272001,23,23,Redd,644692,5004069, 
1078,23532009,BIG1,Big Creek,MONITOR,TA,08272001,24,24,Redd,644646,5004060, 
1079,23532033,BIG1,Big Creek,MONITOR,TA,08272001,25,25,Redd,644600,5004050, 
1080,23532033,BIG1,Big Creek,MONITOR,TA,08272001,26,26,Redd,644622,5004029, 
1081,23532033,BIG1,Big Creek,MONITOR,TA,08272001,27,27,Redd,644622,5004041, 
1082,23532033,BIG1,Big Creek,MONITOR,TA,08272001,28,28,Redd,644595,5004050, 
1083,23532033,BIG1,Big Creek,MONITOR,TA,08272001,29,29,Redd,644526,5004065, 
1084,23532033,BIG1,Big Creek,MONITOR,TA,08272001,30,30,Redd,644526,5004065, 
1085,23532033,BIG1,Big Creek,MONITOR,TA,08272001,31,31,Redd,644550,5004000, 
1086,23532033,BIG1,Big Creek,MONITOR,TA,08272001,32,32,Redd,644450,5004008, 
1087,23532033,BIG1,Big Creek,MONITOR,TA,08272001,33,33,Redd,644481,5003997, 
1088,23532033,BIG1,Big Creek,MONITOR,TA,08272001,34,34,Redd,644446,5004000, 
1089,23532033,BIG1,Big Creek,MONITOR,TA,08272001,35,35,Redd,644451,5003986, 
1090,23532033,BIG1,Big Creek,MONITOR,TA,08272001,36,36,Redd,644430,5003983, 
1091,23532033,BIG1,Big Creek,MONITOR,TA,08272001,37,37,Redd,644401,5003980, 
1092,23532033,BIG1,Big Creek,MONITOR,TA,08272001,38,38,Redd,644400,5003946, 
1093,23532033,BIG1,Big Creek,MONITOR,TA,08272001,39,39,Redd,644402,5003948, 
1094,23532033,BIG1,Big Creek,MONITOR,TA,08272001,40,40,Redd,644402,5003948, 
1095,23532033,BIG1,Big Creek,MONITOR,TA,08272001,41,41,Redd,644379,5003956, 
1096,23532033,BIG1,Big Creek,MONITOR,TA,08272001,42,42,Redd,644399,5003932, 
1097,23532033,BIG1,Big Creek,MONITOR,TA,08272001,43,43,Redd,644343,5003925, 
1098,23532033,BIG1,Big Creek,MONITOR,TA,08272001,44,44,Redd,644350,5003933, 
1099,23532033,BIG1,Big Creek,MONITOR,TA,08272001,45,45,Redd,644340,5003938, 
1100,23532033,BIG1,Big Creek,MONITOR,TA,08272001,46,46,Redd,644339,5003932, 
1101,23532033,BIG1,Big Creek,MONITOR,TA,08272001,47,47,Redd,644326,5003934, 
1102,23532033,BIG1,Big Creek,MONITOR,TA,08272001,48,48,Redd,644319,5003936, 
1103,23532033,BIG1,Big Creek,MONITOR,TA,08272001,49,49,Redd,644320,5003934, 
1104,23532033,BIG1,Big Creek,MONITOR,TA,08272001,50,50,Redd,644325,5003928, 
1105,23532033,BIG1,Big Creek,MONITOR,TA,08272001,51,51,Redd,644227,5003935, 
1106,23532033,BIG1,Big Creek,MONITOR,TA,08272001,52,52,Redd,644286,5003922, 
1107,23532033,BIG1,Big Creek,MONITOR,TA,08272001,53,53,Redd,644305,5003977, 
1108,23532033,BIG1,Big Creek,MONITOR,TA,08272001,54,54,Redd,644230,5003948, 
1109,23532033,BIG1,Big Creek,MONITOR,TA,08272001,55,55,Redd,644220,5003970, 
1110,23532033,BIG1,Big Creek,MONITOR,TA,08272001,56,56,Redd,644208,5003938, 
1111,23532033,BIG1,Big Creek,MONITOR,TA,08272001,57,57,Redd,644183,5003945, 
1112,23532033,BIG1,Big Creek,MONITOR,TA,08272001,58,58,Redd,644183,5003945, 
1113,23532033,BIG1,Big Creek,MONITOR,TA,08272001,59,59,Redd,644199,5003943, 
1114,23532033,BIG1,Big Creek,MONITOR,TA,08272001,60,60,Redd,644188,5003947, 
1115,23532033,BIG1,Big Creek,MONITOR,TA,08272001,61,61,Redd,644169,5003989, 
1116,23532033,BIG1,Big Creek,MONITOR,TA,08272001,62,62,Redd,644094,5003965, 
1117,23532033,BIG1,Big Creek,MONITOR,TA,08272001,63,63,Redd,644030,5003874, 
1118,23532033,BIG1,Big Creek,MONITOR,TA,08272001,64,64,Redd,643980,5003852, 
1119,23532033,BIG1,Big Creek,MONITOR,TA,08272001,65,65,Redd,643970,5003850, 
1120,23532033,BIG1,Big Creek,MONITOR,TA,08272001,66,66,Redd,643939,5003839, 
1121,23532033,BIG1,Big Creek,MONITOR,TA,08272001,67,67,Redd,643948,5003832, 
1122,23532033,BIG1,Big Creek,MONITOR,TA,08272001,68,68,Redd,643951,5003828, 
1123,23532033,BIG1,Big Creek,MONITOR,TA,08272001,69,69,Redd,643886,5003818, 
1124,23532033,BIG1,Big Creek,MONITOR,TA,08272001,70,70,Redd,643878,5003802, 
1125,23532033,BIG1,Big Creek,MONITOR,TA,08272001,71,71,Redd,643905,5003750, 
1126,23532033,BIG1,Big Creek,MONITOR,TA,08272001,72,72,Redd,643837,5003806, 
1127,23532033,BIG1,Big Creek,MONITOR,TA,08272001,73,73,Redd,643915,5003750, 
1128,23532033,BIG1,Big Creek,MONITOR,TA,08272001,74,74,Redd,643795,5003800, 
1129,23532033,BIG1,Big Creek,MONITOR,TA,08272001,75,75,Redd,643795,5003806, 
1130,23532033,BIG1,Big Creek,MONITOR,TA,08272001,76,76,Redd,643778,5003790, 
1131,23532033,BIG1,Big Creek,MONITOR,TA,08272001,77,77,Redd,643708,5003789, 
1132,23532033,BIG1,Big Creek,MONITOR,TA,08272001,78,78,Redd,643720,5003789, 
1133,23532033,BIG1,Big Creek,MONITOR,TA,08272001,79,79,Redd,643654,5003809, 
1134,23532033,BIG1,Big Creek,MONITOR,TA,08272001,80,80,Redd,643688,5003788, 
1135,23532033,BIG1,Big Creek,MONITOR,TA,08272001,81,81,Redd,643668,5003800, 
1136,23532033,BIG1,Big Creek,MONITOR,TA,08272001,82,82,Redd,643600,5003798, 
1137,23532033,BIG1,Big Creek,MONITOR,TA,08272001,83,83,Redd,643590,5003757, 
1138,23532033,BIG1,Big Creek,MONITOR,TA,08272001,84,84,Redd,643586,5003808, 
1139,23532033,BIG1,Big Creek,MONITOR,TA,08272001,85,85,Redd,643586,5003838, 
1140,23532033,BIG1,Big Creek,MONITOR,TA,08272001,86,86,Redd,643573,5003858, 
1141,23532033,BIG1,Big Creek,MONITOR,TA,08272001,87,87,Redd,643587,5003827, 
1142,23532033,BIG1,Big Creek,MONITOR,TA,08272001,88,88,Redd,643512,5003874, 
1143,23532033,BIG1,Big Creek,MONITOR,TA,08272001,89,89,Redd,643390,5003908, 
1144,23532033,BIG1,Big Creek,MONITOR,TA,08272001,90,90,Redd,643316,5003905, 
1145,23532033,BIG1,Big Creek,MONITOR,TA,08272001,91,91,Redd,643230,5003860, 
1146,23532033,BIG1,Big Creek,MONITOR,TA,08272001,92,92,Redd,643135,5003787, 
1147,23532033,BIG1,Big Creek,MONITOR,TA,08272001,93,93,Redd,643095,5003773, 
1148,23532035,BIG1,Big Creek,MONITOR,TA,08272001,94,94,Redd,642953,5003745, 
1149,23532035,BIG1,Big Creek,MONITOR,TA,08272001,95,95,Redd,642875,5003750, 
1150,23532035,BIG1,Big Creek,MONITOR,TA,08272001,96,96,Redd,642824,5003700, 
1151,23532035,BIG1,Big Creek,MONITOR,TA,08272001,97,97,Redd,642815,5003744, 
1152,23532035,BIG1,Big Creek,MONITOR,TA,08272001,98,98,Redd,642702,5003615, 
1153,23532035,BIG1,Big Creek,MONITOR,TA,08272001,99,99,Redd,642572,5003534, 
1154,23532035,BIG1,Big Creek,MONITOR,TA,08272001,100,100,Redd,642254,5003554, 
1155,23532035,BIG1,Big Creek,MONITOR,TA,08272001,101,101,Redd,642214,5003529, 
1156,23532035,BIG1,Big Creek,MONITOR,TA,08272001,102,102,Redd,642244,5003554, 
1157,23532039,BIG1,Big Creek,MONITOR,TA,08272001,103,103,Redd,641150,5003545, 
1158,23532035,BIG1,Big Creek,MONITOR,TA,08272001,104,104,Redd,642118,5003551, 
1159,23532035,BIG1,Big Creek,MONITOR,TA,08272001,105,105,Redd,642088,5003510, 
1160,23532035,BIG1,Big Creek,MONITOR,TA,08272001,106,106,Redd,642062,5003529, 
1161,23532035,BIG1,Big Creek,MONITOR,TA,08272001,107,107,Redd,642077,5003533, 
1162,23532035,BIG1,Big Creek,MONITOR,TA,08272001,108,108,Redd,642057,5003517, 
1163,23532035,BIG1,Big Creek,MONITOR,TA,08272001,109,109,Redd,642047,5003508, 
1164,23532035,BIG1,Big Creek,MONITOR,TA,08272001,110,110,Redd,642037,5003491, 
1165,23532035,BIG1,Big Creek,MONITOR,TA,08272001,111,111,Redd,641997,5003455, 
1166,23532105,BIG2,Big Creek,MONITOR,TA,08282001,1,1,Redd,632307,4997203, 
1167,23532105,BIG2,Big Creek,MONITOR,TA,08282001,2,2,Redd,632317,4997189, 
1168,23532105,BIG2,Big Creek,MONITOR,TA,08282001,3,3,Redd,632348,4997164, 
1169,23532105,BIG2,Big Creek,MONITOR,TA,08282001,4,4,Redd,632279,4997067, 
1170,23532105,BIG2,Big Creek,MONITOR,TA,08282001,5,5,Redd,632257,4997026, 
1171,23532105,BIG2,Big Creek,MONITOR,TA,08282001,6,6,Redd,632198,4996982, 
1172,23532105,BIG2,Big Creek,MONITOR,TA,08282001,7,7,Redd,632193,4996932, 
1173,23532105,BIG2,Big Creek,MONITOR,TA,08282001,8,8,Redd,632130,4996844, 
1174,23532105,BIG2,Big Creek,MONITOR,TA,08282001,9,9,Redd,631897,4996642, 
1175,23532105,BIG2,Big Creek,MONITOR,TA,08282001,10,10,Redd,631893,4996636, 
1176,23532105,BIG2,Big Creek,MONITOR,TA,08282001,11,11,Redd,631884,4996632, 
1177,23532105,BIG2,Big Creek,MONITOR,TA,08282001,12,12,Redd,631619,4996145, 
1178,23532105,BIG2,Big Creek,MONITOR,TA,08282001,13,13,Redd,631642,4996170, 
1179,23532105,BIG2,Big Creek,MONITOR,TA,08282001,14,14,Redd,631600,4996100, 
1180,23532105,BIG2,Big Creek,MONITOR,TA,08282001,15,15,Redd,631648,4996072, 
1181,23532105,BIG2,Big Creek,MONITOR,TA,08282001,16,16,Redd,631630,4996031, 
1182,23532105,BIG2,Big Creek,MONITOR,TA,08282001,17,17,Redd,631638,4996029, 
1183,23532105,BIG2,Big Creek,MONITOR,TA,08282001,18,18,Redd,631630,4995984, 
1184,23532105,BIG2,Big Creek,MONITOR,TA,08282001,19,19,Redd,631649,4995943, 
1185,23532105,BIG2,Big Creek,MONITOR,TA,08282001,20,20,Redd,631625,4995950, 
1186,23532105,BIG2,Big Creek,MONITOR,TA,08282001,21,21,Redd,631625,4995950, 
1187,23532105,BIG2,Big Creek,MONITOR,TA,08282001,22,22,Redd,631568,4995866, 
1188,23532105,BIG2,Big Creek,MONITOR,TA,08282001,23,23,Redd,631535,4995860, 
1189,23532105,BIG2,Big Creek,MONITOR,TA,08282001,24,24,Redd,631496,4995905, 
1190,23532105,BIG2,Big Creek,MONITOR,TA,08282001,25,25,Redd,631487,4995883, 
1191,23532105,BIG2,Big Creek,MONITOR,TA,08282001,26,26,Redd,631465,4995865, 
1192,23532105,BIG2,Big Creek,MONITOR,TA,08282001,27,27,Redd,631440,4995891, 
1193,23532105,BIG2,Big Creek,MONITOR,TA,08282001,28,28,Redd,631424,4995855, 
1194,23532105,BIG2,Big Creek,MONITOR,TA,08282001,29,29,Redd,631420,4995841, 
1195,23532105,BIG2,Big Creek,MONITOR,TA,08282001,30,30,Redd,631424,4995846, 
1196,23532105,BIG2,Big Creek,MONITOR,TA,08282001,31,31,Redd,631492,4995680, 
1197,23532105,BIG2,Big Creek,MONITOR,TA,08282001,32,32,Redd,631486,4995677, 
1198,23532105,BIG2,Big Creek,MONITOR,TA,08282001,33,33,Redd,631495,4995677, 
1199,23532105,BIG2,Big Creek,MONITOR,TA,08282001,34,34,Redd,631472,4995656, 
1200,23532105,BIG2,Big Creek,MONITOR,TA,08282001,35,35,Redd,631471,4995649, 
1201,23532105,BIG2,Big Creek,MONITOR,TA,08282001,36,36,Redd,631468,4995410, 
1202,23532105,BIG2,Big Creek,MONITOR,TA,08282001,37,37,Redd,631420,4995247, 
1203,23532105,BIG2,Big Creek,MONITOR,TA,08282001,38,38,Redd,631430,4995291, 
1204,23532105,BIG2,Big Creek,MONITOR,TA,08282001,39,39,Redd,631422,4995239, 
1205,23532105,BIG2,Big Creek,MONITOR,TA,08282001,40,40,Redd,631387,4995256, 
1206,23532105,BIG2,Big Creek,MONITOR,TA,08282001,41,41,Redd,631386,4995212, 
1207,23532105,BIG2,Big Creek,MONITOR,TA,08282001,42,42,Redd,631369,4995245, 
1208,23532105,BIG2,Big Creek,MONITOR,TA,08282001,43,43,Redd,631359,4995240, 
1209,23532105,BIG2,Big Creek,MONITOR,TA,08282001,44,44,Redd,631369,4995240, 
1210,23532105,BIG2,Big Creek,MONITOR,TA,08282001,45,45,Redd,631366,4995218, 
1211,23532105,BIG2,Big Creek,MONITOR,TA,08282001,46,46,Redd,631369,4995235, 
1212,23532105,BIG2,Big Creek,MONITOR,TA,08282001,47,47,Redd,631389,4995176, 
1213,23532105,BIG2,Big Creek,MONITOR,TA,08282001,48,48,Redd,631399,4995163, 
1214,23532105,BIG2,Big Creek,MONITOR,TA,08282001,49,49,Redd,631420,4995199, 
1215,23532105,BIG2,Big Creek,MONITOR,TA,08282001,50,50,Redd,631420,4995120, 
1216,23532105,BIG2,Big Creek,MONITOR,TA,08282001,51,51,Redd,631419,4995095, 
1217,23532105,BIG2,Big Creek,MONITOR,TA,08282001,52,52,Redd,631419,4995088, 
1218,23532105,BIG2,Big Creek,MONITOR,TA,08282001,53,53,Redd,631431,4995088, 
1219,23532105,BIG2,Big Creek,MONITOR,TA,08282001,54,54,Redd,631419,4995088, 
1220,23532107,BIG2,Big Creek,MONITOR,TA,08282001,55,55,Redd,631428,4995051, 
1221,23532107,BIG2,Big Creek,MONITOR,TA,08282001,56,56,Redd,631428,4995051, 
1222,23532107,BIG2,Big Creek,MONITOR,TA,08282001,57,57,Redd,631389,4995012, 
1223,23532107,BIG2,Big Creek,MONITOR,TA,08282001,58,58,Redd,631421,4994998, 
1224,23532107,BIG2,Big Creek,MONITOR,TA,08282001,59,59,Redd,631422,4994994, 
1225,23532107,BIG2,Big Creek,MONITOR,TA,08282001,60,60,Redd,631422,4994941, 
1226,23532107,BIG2,Big Creek,MONITOR,TA,08282001,61,61,Redd,631464,4994972, 
1227,23532107,BIG2,Big Creek,MONITOR,TA,08282001,62,62,Redd,631491,4994957, 
1228,23532107,BIG2,Big Creek,MONITOR,TA,08282001,63,63,Redd,631479,4994877, 
1229,23532107,BIG2,Big Creek,MONITOR,TA,08282001,64,64,Redd,631476,4994820, 
1230,23532107,BIG2,Big Creek,MONITOR,TA,08282001,65,65,Redd,631437,4994765, 
1231,23532107,BIG2,Big Creek,MONITOR,TA,08282001,66,66,Redd,631417,4994727, 
1232,23532107,BIG2,Big Creek,MONITOR,TA,08282001,67,67,Redd,631417,4994727, 
1233,23532107,BIG2,Big Creek,MONITOR,TA,08282001,68,68,Redd,631420,4994727, 
1234,23532107,BIG2,Big Creek,MONITOR,TA,08282001,69,69,Redd,631400,4994700, 
1235,23532107,BIG2,Big Creek,MONITOR,TA,08282001,70,70,Redd,631410,4994667, 
1236,23532107,BIG2,Big Creek,MONITOR,TA,08282001,71,71,Redd,631375,4994651, 
1237,23532107,BIG2,Big Creek,MONITOR,TA,08282001,72,72,Redd,631380,4994643, 
1238,23532107,BIG2,Big Creek,MONITOR,TA,08282001,73,73,Redd,631380,4994635, 
1239,23532107,BIG2,Big Creek,MONITOR,TA,08282001,74,74,Redd,631332,4994607, 
1240,23532107,BIG2,Big Creek,MONITOR,TA,08282001,75,75,Redd,631325,4994551, 
1241,23532107,BIG2,Big Creek,MONITOR,TA,08282001,76,76,Redd,631316,4994538, 
1242,23532107,BIG2,Big Creek,MONITOR,TA,08282001,77,77,Redd,631324,4994511, 
1243,23532107,BIG2,Big Creek,MONITOR,TA,08282001,78,78,Redd,631300,4994470, 
1244,23532107,BIG2,Big Creek,MONITOR,TA,08282001,79,79,Redd,631260,4994490, 
1245,23532107,BIG2,Big Creek,MONITOR,TA,08282001,80,80,Redd,631234,4994485, 
1246,23532107,BIG2,Big Creek,MONITOR,TA,08282001,81,81,Redd,631236,4994465, 
1247,23532107,BIG2,Big Creek,MONITOR,TA,08282001,82,82,Redd,631221,4994454, 
1248,23532107,BIG2,Big Creek,MONITOR,TA,08282001,83,83,Redd,631202,4994417, 
1249,23532107,BIG2,Big Creek,MONITOR,TA,08282001,84,84,Redd,631160,4994398, 
1250,23532107,BIG2,Big Creek,MONITOR,TA,08282001,85,85,Redd,631141,4994387, 
1251,23532107,BIG2,Big Creek,MONITOR,TA,08282001,86,86,Redd,630958,4994189, 
1252,23532107,BIG2,Big Creek,MONITOR,TA,08282001,87,87,Redd,630870,4994145, 
1253,23532107,BIG2,Big Creek,MONITOR,TA,08282001,88,88,Redd,630832,4994066, 
1254,23532107,BIG2,Big Creek,MONITOR,TA,08282001,89,89,Redd,630896,4993944, 
1255,23532107,BIG2,Big Creek,MONITOR,TA,08282001,90,90,Redd,630821,4993929, 
1256,23532107,BIG2,Big Creek,MONITOR,TA,08282001,91,91,Redd,630806,4993930, 
1257,23532107,BIG2,Big Creek,MONITOR,TA,08282001,92,92,Redd,630006,4993930, 
1258,23532107,BIG2,Big Creek,MONITOR,TA,08282001,93,93,Redd,630268,4993856, 
1259,23532107,BIG2,Big Creek,MONITOR,TA,08282001,94,94,Redd,630776,4993827, 
1260,23532107,BIG2,Big Creek,MONITOR,TA,08282001,95,95,Redd,630764,4993802, 
1261,23532107,BIG2,Big Creek,MONITOR,TA,08282001,96,96,Redd,630783,4993799, 
1262,23532107,BIG2,Big Creek,MONITOR,TA,08282001,97,97,Redd,630783,4993799, 
1263,23532107,BIG2,Big Creek,MONITOR,TA,08282001,98,98,Redd,630788,4993765, 
1264,23532107,BIG2,Big Creek,MONITOR,TA,08282001,99,99,Redd,630796,4993729, 
1265,23532107,BIG2,Big Creek,MONITOR,TA,08282001,100,100,Redd,630796,4993686, 
1266,23532107,BIG2,Big Creek,MONITOR,TA,08282001,101,101,Redd,630834,4993663, 
1267,23532107,BIG2,Big Creek,MONITOR,TA,08282001,102,102,Redd,630857,4993664, 
1268,23532107,BIG2,Big Creek,MONITOR,TA,08282001,103,103,Redd,630871,4993591, 
1269,23532107,BIG2,Big Creek,MONITOR,TA,08282001,104,104,Redd,630884,4993588, 
1270,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,1,1,Redd,642022,4922466, 
1271,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,2,2,Redd,642081,4922448, 
1272,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,3,3,Redd,642056,4922453, 
1273,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,4,4,Redd,642066,4922475, 
1274,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,5,5,Redd,642081,4922448, 
1275,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,6,6,Redd,642082,4922445, 
1276,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,7,7,Redd,642073,4922444, 
1277,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,8,8,Redd,642127,4922391, 
1278,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,9,9,Redd,642134,4922404, 
1279,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,10,10,Redd,642171,4922370, 
1280,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,11,11,Redd,642220,4922238, 
1281,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,12,12,Redd,642217,4922352, 
1282,23519441,MARSH1,Marsh Creek,MONITOR,TW,08292001,13,13,Redd,642287,4922228, 
